BAJA+1	BAJA+2	CONTINUA	MeanDecreaseAccuracy	MeanDecreaseGini
0.0147092884368656	0.0179440004129909	-4.51965287149889e-05	0.00109165078774788	16.8436226108296
0	0	0	0	0
0	0	0	0	0
0.00135337151229156	0.000288402500826847	0.000100972325648195	0.000143917774954117	1.59155880990894
-0.000493295283521889	0.000567760516249804	0.000151947277197705	0.000145343220186866	2.4317584044248
-0.000813238720086625	0.00282018952328785	0.000629126545898751	0.000669463657096841	3.14178833999215
-0.00411929102127783	0.00527440474804477	0.00133800433581497	0.00132068214872874	4.44756963252568
-6.67642730196569e-06	-0.000117230110952754	2.69207294086028e-05	2.02120166293304e-05	0.602827948559298
0.000125369401729563	-0.000145246105301908	0.000121855182476879	0.000111347678381121	0.766082527623401
-1.77304964539007e-05	2.64554430499347e-05	6.82736801341431e-06	6.89677356049622e-06	0.814464586300928
1.74520069808028e-05	-1.5053193617211e-05	-1.13993950548851e-05	-1.06492296909262e-05	0.839083591549615
0.000250261198407714	0.000239005844353883	0.000652798152890588	0.00062182366636641	2.12841850463705
0.00185573060554554	0.00257068964507836	0.000413500345432591	0.000540347836276625	3.44389674969905
0	4.13223140495868e-05	5.1683602973554e-06	6.41248689152969e-06	0.0641162012383802
0	0	2.27137167679752e-06	2.11766004538066e-06	0.207589258113747
-9.8712022700108e-06	-0.000212369179580653	1.9991199297334e-05	1.00838919024247e-05	0.430794959517432
-3.52743561030235e-05	-5.71748890636827e-05	2.18306318541468e-05	1.71126353266883e-05	0.412191748392293
-1.94931773879142e-05	-6.83433570256971e-07	6.85260796946995e-06	5.83900968836938e-06	0.0789787164025695
0	-2.7378047070044e-05	7.99372172697233e-06	6.37849131312423e-06	0.257294605768344
-0.000546337685085603	0.00022389035868715	0.000231581886227785	0.000206350380087595	4.38525988534701
7.63627896090043e-05	0.0010320716214668	0.000215806869989103	0.000245974842461128	4.29194997324957
-0.007341671643489	0.0103819119906475	0.000436215261322376	0.000584727177622342	12.549081235655
-0.00278723970404693	0.00299139833624732	0.0020708626027458	0.00196087528542318	6.10606789474096
-0.000179576790124783	-9.46115965568304e-06	1.88511691570374e-05	1.17164743650006e-05	0.327750729815689
0	1.29198966408269e-05	2.8445887174009e-06	3.19196923445589e-06	0.233601221560766
0	2.83816425120773e-05	7.43424980619754e-06	7.98052940745442e-06	0.524771003221079
-0.000178796048653996	0.000229702019569923	2.95411065693286e-05	3.13099064801854e-05	0.413729852161386
-0.000220843613267252	3.83238669518379e-05	3.49468074315135e-05	2.77681292463552e-05	0.277679985639366
0.000490967213793493	-0.00126579766082773	0.000256347110849701	0.000204658495708468	2.56075768415372
0.00680206038120596	0.00387196549459414	-4.3316435187797e-05	0.000316842722115497	8.03070744148559
-0.00876623080438098	0.0107456855118739	0.00120851964900881	0.00127634166953456	3.23665027895572
-0.00934700882751391	0.0118351895596223	0.000996899829679695	0.00109723754382704	5.52645434242667
0.00287211881870559	0.00250299285284976	0.000202101083800476	0.000371601480670411	3.24432310701863
0.00398574758229011	0.000990399276860254	0.000294323042369359	0.000427313028614833	4.47898681674101
3.73304962156207e-07	0	5.16570934344517e-06	4.81809073641268e-06	0.259376668826783
0	5.62879905135316e-05	6.85243453083301e-06	8.51984723129326e-06	0.254355550357505
0	0	0	0	0
0	-1.40646976090014e-05	1.70221102245404e-06	1.05858459181087e-06	0.0330235255321927
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
2.57334689564866e-05	-0.000218796177602717	9.13586856104373e-05	7.80997182584422e-05	1.4401883477496
0.000280656634747792	0.000102647701985383	0.000127111939299023	0.000130657862051207	3.50046603830884
-0.00307197393986599	0.000957492664712341	0.000333092296009901	0.000255781099982815	1.38004747258522
-0.00631654125790876	0.00135023562619192	0.000944547675914332	0.0007452911738799	5.39211599865138
-0.000265768796274917	0.000226095984639614	5.69911972449769e-05	5.37138917778111e-05	0.755221760638327
0.000250869181544237	0.00016818567506957	3.99888989868232e-05	5.16818291334261e-05	1.86108908337292
-0.000148076748604538	-2.30147439634331e-06	1.2562762197336e-05	7.44818086953936e-06	0.480555294757319
-3.32126523315682e-05	5.5754995822789e-05	1.2539863575625e-05	1.27466810548408e-05	0.366637334091922
0.000558783599772077	-4.14570559115016e-05	-7.98112503001861e-06	8.00187280172486e-06	1.81265976745807
0.0021289957735365	0.000301083656208854	0.000168534156882336	0.000233686173225536	1.91119363585692
0.00131510164375704	0.000917186848362318	0.00015209051458772	0.000215601006938531	2.69019573785412
0.000268989441546933	0.000175591238902687	7.45847799858403e-05	8.39596897615512e-05	0.98744316562623
0.000119135020714165	0.000275300062891521	8.46354513760094e-05	9.21281936961947e-05	0.703545665326099
0.00950492815931803	0.0125998540426067	0.00242824724165125	0.00302908620423639	43.8484036369354
-1.96202344754631e-05	3.96474284314211e-07	2.46638055180609e-05	2.24329573704644e-05	0.67013053695523
-0.00328541427456242	0.00317988250174253	0.000107289610660205	0.000120812166752843	1.42449160167285
0	-1.38888888888889e-05	5.79588745017709e-07	9.23448153229827e-09	0.120089218263564
0.00163015823840971	-0.000215093239886683	2.80805164263116e-06	4.36518977983862e-05	2.16669987069525
-0.000698878824619064	0.00041513031330551	0.000179761688216471	0.000161776643474178	4.53255219583894
0.000658635188512072	0.000106629758369461	0.000186253436638214	0.000197730643723122	6.91298886815281
0	1.28700128700129e-05	-4.56388416884354e-06	-3.73625132064391e-06	0.586766900572016
0.00110401658613457	0.00286885380695242	0.000349034165006735	0.000467691603877948	3.41787574790735
0.00132317742069697	0.000182389692548441	0.000214058987122362	0.000246760185387585	2.29132060624614
-1.66666666666667e-05	-4.19733450679637e-05	6.83153730072379e-06	4.24494888011125e-06	0.475855234675143
0.000188676813572332	0.000247684628960115	0.000251502110124767	0.000250997336207509	1.39050959592902
1.65016501650165e-05	-1.38157336299751e-05	9.14845348737364e-06	8.53542110918185e-06	0.12564010549018
-0.000539094598620016	0.00110648535224749	0.00013865184616635	0.000154263684161425	4.60787918446657
0	0	0	0	0
0	0	0	0	0
3.30959936415925e-05	9.62301534869538e-05	2.45250726370179e-05	2.81603871936439e-05	2.00356426550539
-3.89803563892137e-05	1.43976338990801e-05	6.28586634534818e-06	5.3159829540557e-06	0.367360763879075
-2.18068024362776e-05	0.000485206360303359	3.9448148078581e-05	5.4276095731096e-05	1.75031478247443
0	-2.54889317906353e-06	3.42455426144431e-06	3.19434361870539e-06	0.438883969264268
0.00191392295677356	-0.00111694445727046	0.0004766754655737	0.000454640972560396	7.23725553509747
-0.000440318795061525	0.000894812769389824	0.000284818579521091	0.000287294701407316	0.990988777157684
-0.000268134348248747	5.91153718835572e-05	6.91881274804429e-05	5.85717852653045e-05	0.652696445843952
0	0	0	0	0
0.000765981042043879	0.00184318741012824	0.000145141290339609	0.000224459139792214	2.05347882280623
-0.000108283498457846	-2.29481782172604e-05	1.36915633092719e-05	8.49472868018934e-06	0.505457980752124
0.0016898276397075	-0.000236795383091585	2.32587996210501e-06	4.42704472377283e-05	1.93429827033197
-0.000952109311498158	0.00064717483103099	0.000177206771226402	0.000160813688849143	3.93104325559105
0.000905823305350952	-0.000289114732723996	0.000160617848115948	0.00016704616435677	5.50269946758807
-1.91570881226054e-05	1.36054421768708e-05	8.01938394770946e-06	7.4400771270921e-06	0.27022956830741
-0.00381402983987688	0.00871331043273701	0.0029588209992828	0.00298590972204556	12.2374150663224
-0.000378883739234287	0.00816006430678498	0.00171592545674686	0.00190341716730738	15.3267240891252
-0.00014298274575974	8.25851743720279e-05	7.14620492586414e-05	6.55713636037527e-05	1.59269070018609
4.60904467943669e-05	0.00106829959491178	0.00234609111649652	0.00223813822005982	6.65527117035836
-0.000116081445151265	0.000168961821168651	0.000117367738345709	0.000112585793443676	1.11052430157822
-0.002075298060122	0.00196027443199429	0.000176525671766733	0.000176907707518533	4.46053462739519
1.73611111111111e-05	1.41242937853107e-05	-5.74309787930598e-07	5.36499278347986e-07	0.363252458299086
0	0	-1.71272942836567e-06	-1.59528834427732e-06	0.261546116872451
-0.000672947643820938	3.2432700067281e-05	4.57902261246171e-06	-1.49625175730443e-05	0.957514660738775
-0.00282675336159651	0.00294381280368376	0.000470465191250127	0.000465115541713284	2.2208815734064
0.00193437208816296	0.000120588843925412	0.000914815429302837	0.000909748789936068	7.3384452160624
1.57235166860802e-05	-8.52549532991539e-07	3.59737781004647e-05	3.40966146741726e-05	1.00681876373334
0.00061873319264487	-0.000376537765893536	0.000325893072915205	0.000307407550375065	6.38926191754734
-0.000601513135719999	0.00269558578400309	0.00212077868611436	0.00205719839255132	5.89889820835115
-0.000149412355658348	0.00125084386176254	0.000326077881944263	0.000352687263427721	2.62981897629208
0	0	-5.15098577331244e-06	-4.80780688348305e-06	0.173055709841418
0.00238976049104501	0.00710916570561281	0.0012575532007019	0.00151657622071777	10.2954009759219
0.215071373544608	0.35451767549053	0.0406271417283579	0.0578277238692955	775.884170151789
