BAJA+1	BAJA+2	CONTINUA	MeanDecreaseAccuracy	MeanDecreaseGini
-0.00044055726497295	-0.00113101149840615	0.000295254546609282	2.7769333225236e-05	27.4288797558021
0.00173171557666466	0.00526797167126664	0.000273577261041106	0.00106711603444742	48.3115049847105
0.000559251120950294	-0.000600643127018748	0.000139044894313389	9.95766334143691e-05	6.19437617270616
-3.34242168134073e-06	6.71966236572973e-06	3.0181761402763e-06	2.69509546678688e-06	0.178022953491214
-0.000871978054932718	0.00113439395250668	0.000141797819252751	0.000138543547534518	5.67676615198496
-0.00111427946492493	-0.00130507344773437	0.00014746694318478	-0.000186231022923682	30.622587459658
-0.00129773840639229	-0.000360683607557938	0.000499648099719291	0.000174404786733496	28.7823182293547
-0.00108689342560642	0.00338358828840828	0.000642586136812865	0.000768700080942299	39.1869580003583
0.000285690494009624	0.000989686434527236	0.000704152628062769	0.000689479542059998	41.0946164037064
0.00186368331588825	-0.000874689309492447	0.00129717494910068	0.00109707436595083	30.2603042129044
-0.00188032299840755	0.00571856106341381	0.000750308117687224	0.00103889663893982	64.7270697106946
0.00973040660661996	0.00706411643601063	0.00122179142118295	0.00299482069233118	245.438121856217
0.00764447323880217	-0.00473940828841132	0.00137634659902637	0.00139087857769153	93.1953666600511
6.76489667315355e-06	1.70789816096399e-06	2.83494095824707e-07	1.24410749724768e-06	0.211861589362213
0	0	0	0	0
0.000140972817798868	-3.91583295846517e-05	3.15942199567233e-05	3.65115667844514e-05	4.65497127866959
4.51947357109651e-06	-0.000103980183195043	1.07284663065587e-05	-4.15267995151038e-06	3.90811603446724
6.64695336403407e-05	-0.000152272546021477	-3.32657903291357e-06	-1.32247284076116e-05	1.35665527038929
1.74886323889472e-06	0	-4.5632232597695e-11	2.04944203367387e-07	0.0998363005398946
0	0	0	0	0.0126418740448238
0.0113160378975334	-0.000970341479578028	0.00105280446757188	0.00206022523848636	105.515782988693
0.000204200412810989	-0.000420356528262478	2.32932150744764e-05	-9.70183530974054e-06	10.3841158165311
0.00286120832224687	0.0305650942289683	0.00047533997695115	0.00449328598670496	560.239320524994
-4.38642066318314e-05	-3.96247904522428e-05	-1.36395052838161e-06	-1.14123898838096e-05	3.58018937751568
0.00508954472670444	0.00115245105539035	0.000221361368071012	0.000928253094779396	32.7169559283359
0.0339307682686872	-0.0173890194285492	0.00148036969850693	0.00312626518807079	124.064055011125
0.0244952189143225	-0.00527089573154251	0.00179407073165508	0.00370001385452631	247.517219156868
-0.000176366386009332	-0.000272724695762478	1.59239729371274e-05	-4.35986794230119e-05	5.45062139634592
0.0044782997644058	0.00620707104285579	0.000596723344850449	0.00176697447287265	105.280161996763
0.00583718518686385	0.00768946639399219	0.000543295252774674	0.00207425226378609	114.630184569704
0.02947696593595	0.000292444134873992	0.00927996285556717	0.0106380523335466	225.59879908532
0.0292525404929523	0.00234589382769541	0.00561331451795132	0.00810846777092203	279.560422790323
0.0328992440075456	-0.00275172337654083	0.00681229876642298	0.00882020049647124	245.416429736755
0.0212606023025817	-0.0103346246406004	0.00253628758997206	0.00323381189013545	123.475010424885
0.000905022610169116	0.000810321529352654	0.000196498653183165	0.000359752852230241	7.83656783729524
0.00265686778998539	0.00174622718238972	0.000385559182022761	0.00083271692001336	15.7474860258524
0.00238660649464554	-0.00086784589381309	0.000360034273537535	0.000456217957385145	22.4960548528806
0.00705564331879748	-0.000277576706714134	0.000686306088417208	0.00134870962638667	57.9200486384904
1.22036033315316e-05	-1.36291683982297e-05	1.90162776679471e-06	1.23073859818176e-06	1.14838792241778
-3.37789284724656e-05	-1.81183183168828e-05	2.18762269013197e-06	-4.78903894208297e-06	1.90283803872143
4.39596743232629e-05	1.02659094373178e-05	1.6618239045297e-06	7.87873196129502e-06	0.700239877671827
2.00731096267762e-05	-1.38299356953474e-06	-1.11318590228934e-06	1.45061447224101e-06	0.845485834010942
0.000850433425508492	0.000260162323927386	-1.37244649126021e-05	0.000125888992832116	2.81015994142539
0.000463940655369172	1.30744077142154e-05	-4.93663382951364e-06	5.47137621904243e-05	3.53937685671982
2.59910382899992e-09	-3.35392554268437e-06	-2.74273159843606e-06	-2.48676908030931e-06	0.56321755509919
1.70674672590939e-05	-1.51298228015868e-05	2.77284556407256e-06	2.29998553253011e-06	0.542674507322265
-2.13056778044294e-05	-3.3366576947242e-06	5.76771241360199e-06	1.2431947029262e-06	0.839359002967075
-3.36885010370407e-06	0	-1.10741147386727e-06	-1.24795739498735e-06	0.155526022212325
-4.89540803417085e-06	-4.67829989466833e-06	6.04807208207793e-06	3.31832385064516e-06	1.04245808916606
-7.90513820415854e-05	1.48901562581046e-06	1.40349982217211e-05	1.02599706492783e-06	1.5958786501645
-0.00014330360857989	-1.89438729435887e-05	-1.91980533680359e-06	-2.19201606888997e-05	2.23925457780605
-1.63645182475789e-06	-1.80051776878536e-06	1.51458613491025e-08	-4.00589146058755e-07	0.656785978082615
-5.90210501847307e-06	-5.7393872291363e-05	1.13060894383272e-05	8.18585377678098e-07	1.33059671204694
0.000291347748888976	-0.000371337793532882	1.35883035541205e-06	-8.92888517179912e-06	1.64350341165141
0.000293610392778185	0.000327073438266645	-2.77718853694469e-06	7.39366610387948e-05	2.62680079319361
0.0163948995889729	0.00945283182407767	0.00012706691983227	0.00328290650708446	250.870084690001
0.0165136596936487	0.0091804546289806	4.0677795344812e-05	0.00319021659106372	232.244256090105
0	0	0	0	0.0218594302633093
0	0	0	0	0.0444340869734297
0.00254916824219509	-0.000725519543109496	5.38071344993659e-05	0.000264372452984264	21.8338086061718
0.00293953784908345	0.00113566357265832	0.000135012635786035	0.000601608245970857	22.3782181926148
0.00515029531011564	0.00217797076807615	0.00089249027711957	0.00157630526159022	57.7627793225797
0.00505792545639631	0.00316530548376134	0.000957761675992336	0.00173381049428557	62.7879889556859
0.000314318650829125	-6.5026401606302e-05	2.34490219799057e-05	4.81857813715547e-05	1.79586980407673
0.000311098476309099	-5.49678678636698e-06	4.66957190981123e-05	7.23741327470853e-05	3.42943018845844
-1.66158303456479e-06	-1.00212752743108e-05	-4.94580475016867e-06	-5.17720531159895e-06	0.655396781840243
1.02756545083556e-05	-3.24659873397198e-06	7.42872509245995e-06	6.4267152337835e-06	0.579033956053018
0.00644147010141159	0.00544459377429536	0.000400437613879752	0.0017658529043992	72.3470809874408
0.00848008728950611	0.00211671259166653	0.000649598788029009	0.00179032698970052	51.3528867224074
-6.777903355941e-06	3.27767385672665e-06	3.56278739712127e-06	2.27300357345404e-06	0.446477754567732
-1.80102211790742e-06	-6.74479896303237e-06	-5.49810437692431e-07	-1.45523059752071e-06	0.491249953439817
1.17937106403861e-05	-2.01597752703703e-05	2.74159781406239e-06	1.03549811067878e-06	1.30877684434065
-1.80696704433682e-06	2.04643761082657e-06	5.52237039142233e-06	4.16012336651175e-06	1.10597292397199
-3.41337770991692e-06	8.17552474858181e-06	-1.91570440883334e-06	-8.17209972777088e-07	0.517257685107737
-1.69548999660902e-06	0	1.10023205996879e-06	6.22939066229883e-07	0.109553144725021
0.000540853887610195	0.000271484380512309	0.000369603000988315	0.000378015917479557	17.008130799977
-0.000690615921525901	0.000840799728137533	0.000813554067212143	0.000630202828968754	22.2284302691531
7.4218632893099e-05	0.00176919210020202	0.000927255987862105	0.000929106482703864	72.9462208701082
0.000700270628415218	9.70324944738772e-05	0.00127809110115933	0.00105820395099117	28.7788017749786
0.00011038144385558	0.000330949050025652	2.59037463959853e-05	7.34106729692033e-05	1.69169632197338
-1.35638097036757e-05	-6.65435780069081e-06	-2.45006480621488e-06	-4.32997667813602e-06	0.967598957498605
-1.50449227455852e-05	1.00188013283474e-05	3.56197424778085e-06	2.05593747865342e-06	1.28191527034215
0.000418153743294753	0.00042055016519311	-1.82862370551495e-05	8.96188171144814e-05	2.97901909144028
0.000851217868480035	0.000599515587115832	-2.41299924874651e-05	0.000160001516791004	4.19211800382426
-0.00190395251489156	0.00493252214092796	0.000382088494627147	0.000662181919508375	43.1869034273973
0.00556757969980683	0.00702148378047097	4.35196774559164e-05	0.00158136227012334	121.964337751262
-0.00810641646584311	0.011558348130973	0.000915769817537436	0.00112725660259879	44.172897555973
-0.00484741049196714	0.01104276150528	0.000756918274803153	0.00133897846925503	32.7542101952568
0.00261841186710131	0.00290009930530758	0.000192255668539081	0.000822160427945438	41.7642164234443
0.00513470625761339	0.00227764753615276	0.000379706585786562	0.00119406712373173	37.6518401824563
3.36014364847629e-05	5.09080647376885e-05	2.68773276024489e-05	3.06282960416643e-05	1.01907321636885
-4.81771520351079e-05	5.01472277041978e-05	2.44817592791665e-05	1.89096711202262e-05	1.8043840651362
1.72733172178437e-05	-8.28284745641252e-06	-2.73758851515774e-07	8.41226137464645e-07	0.486360759047735
1.18072010630647e-05	-2.17236758489549e-05	-8.29762775159444e-07	-1.86589609802896e-06	0.60013618693522
0	1.65755014089176e-06	-8.17323191125511e-07	-4.07409249987809e-07	0.121855900732606
0	0	-5.4933622334155e-06	-4.1395546549089e-06	0.741395813851659
