1	2	MeanDecreaseAccuracy
0.000577560997711932	7.01824518510694e-05	0.000292212642129363
0.000462840812837641	6.68583226503022e-05	0.000236333967880756
0.000809529949225309	5.90357690265484e-05	0.000407167168516164
2.23541172434774e-06	1.20206774007457e-06	1.30845950185317e-06
0.0010219494897047	5.98158040266314e-05	0.000508091122651355
0.000212368224748194	6.26303806350166e-05	0.00011321983731563
0.000951804649366037	7.48281174999247e-05	0.000480571269840508
0.00161906050256441	9.38157116927195e-05	0.000815856727294798
0.000608408150553708	9.11369060780021e-05	0.000308631105137014
0.00276577649333288	8.99163818422395e-05	0.0013846499769616
0.00100537715991124	9.13010588169891e-05	0.000504745986998629
0.00126529738848653	0.000116411336723386	0.000635299470309675
0.000504449982839895	6.75268532360777e-05	0.00025537114994807
1.43454522618658e-06	1.71070393282213e-06	1.11649468272178e-06
0	0	0
2.3602055057264e-05	7.45514189812232e-06	1.17736463798405e-05
2.8525197227541e-05	7.65704449650773e-06	1.46722899832096e-05
4.2854284737314e-05	9.22533567604412e-06	2.16868737812424e-05
1.93737902912014e-06	4.54938495647456e-07	1.09335255733284e-06
0	4.53699443911694e-07	2.27572831269914e-07
0.00124483888707061	8.62675511115584e-05	0.000627753243217341
5.53309019334208e-05	1.78096176517471e-05	2.77751146722739e-05
0.00131816123408313	9.68266137380512e-05	0.000657347268830532
3.40522113637642e-05	1.088406263429e-05	1.72681552779555e-05
0.000292217199380027	5.30939225710415e-05	0.000148739665665275
0.000290274665727253	4.55728561662981e-05	0.000147339658912487
0.00137872866233785	0.000102697277119086	0.0006895771642408
4.32514123296303e-05	2.72640373302917e-05	2.74002699945639e-05
0.000971827062260407	5.24191280290383e-05	0.000485794673557025
0.000957226813551297	5.4956555254478e-05	0.000479050532004614
0.00168275751581837	6.15393741595522e-05	0.000843389452432346
0.00218142509799594	9.43407070765057e-05	0.00109266791678196
0.00211891795886185	0.000101090988859392	0.0010607563135908
0.0015902431187548	6.53462768847518e-05	0.000793492728568844
0.000724694417722057	4.03935515306356e-05	0.000362709363658716
0.000745488628479029	3.65693834919783e-05	0.000373474938698155
0.000623396199519067	3.93291244376443e-05	0.000313195755535518
0.000628868494980655	4.89772452351416e-05	0.000318085982000011
1.13551012131139e-05	5.21343838798795e-06	6.11436886207197e-06
1.3197942182789e-05	6.01746132852549e-06	7.8649555252754e-06
3.54904322104614e-06	1.89734220726381e-06	2.31926867161488e-06
4.56720103335242e-06	1.51608623334121e-06	2.58412380363257e-06
4.79377180013022e-05	9.46961730146092e-06	2.37563433346888e-05
5.61382988025714e-05	1.16297062203832e-05	2.83104008756355e-05
6.3750825226753e-07	4.55353018194743e-07	3.92803820308576e-07
1.1518285703408e-05	4.4116544364049e-06	6.3734669555796e-06
1.0248630773055e-05	4.01908677133421e-06	5.20763369988127e-06
1.58376301506717e-06	7.90460513307483e-07	8.82616775815433e-07
2.50012667583345e-05	7.09503012881504e-06	1.32314353592596e-05
2.28597630359169e-05	8.69217157039813e-06	1.17317066931199e-05
3.75365095264914e-05	1.79316867218608e-05	2.36308106056749e-05
7.46427063542771e-06	4.85863589303847e-06	3.89991259054893e-06
5.29020669257286e-05	1.71392338081721e-05	2.68110255341879e-05
4.3140880169529e-05	2.47422889197696e-05	2.57349137023211e-05
2.42124144415649e-05	1.06661891958101e-05	1.33063943806886e-05
0.00028431465844252	2.24999042505387e-05	0.000142138454941044
0.000293118321026487	2.39584163678214e-05	0.000148565155594193
6.46204699285864e-07	0	3.22916829127927e-07
0	0	0
0.000421239418630383	3.21165954993409e-05	0.000212764979718357
0.000434445244314706	3.98983805682465e-05	0.000220147130827117
0.00169820925691598	6.93623274084095e-05	0.000850682342484685
0.00162578584957588	8.09628531574331e-05	0.000816028707123039
0.00032063682799628	2.28600392780971e-05	0.000159477591299584
0.000308895959832304	2.29801101321222e-05	0.000153841463348419
6.97495003117254e-06	1.90671173014205e-06	3.62350502706851e-06
7.67940006220507e-06	2.76697079981758e-06	3.94501167126071e-06
0.000692489954062599	4.35844010911008e-05	0.000345940581119703
0.000690230852068585	4.78375130578793e-05	0.000345446262562748
6.96683612052917e-06	1.93571979511656e-06	3.62629166471837e-06
7.17838828322774e-06	2.91099062278966e-06	3.02671661453952e-06
2.12296995493103e-05	4.27361885215773e-06	1.09886411574279e-05
1.7787795210199e-05	4.64210449173185e-06	9.19096371037664e-06
1.61846613631019e-05	2.92072956750556e-06	8.06504649727498e-06
1.29949258950771e-06	4.4740370409018e-07	6.84094624429245e-07
0.00141504000670236	5.8649574058415e-05	0.000708812651167458
0.0016328239653232	6.48797227641011e-05	0.000820022222044029
0.00175920881288056	0.000101001010853198	0.000882922863048051
0.00275107558837339	9.0564826959474e-05	0.00137561019076765
0.000222389192873913	2.01862625804808e-05	0.000112090690112392
1.43671125972518e-05	4.17004578747984e-06	7.23405668021476e-06
1.46527018461534e-05	5.4091085094775e-06	8.3885006651347e-06
0.00022274597024967	1.69984314686439e-05	0.000112439649559536
0.000234900007989503	1.73241579116317e-05	0.000120043835254795
0.00132117208127163	6.84140165674988e-05	0.00066138240139018
0.00137189637806762	7.82201249556352e-05	0.000692044560288569
0.000993977297955949	5.41568788945016e-05	0.000495560916381393
0.00104292533951189	6.06390684237865e-05	0.000520883064166906
0.000791892025888668	4.04151051617997e-05	0.00039607706557148
0.000804366474011233	3.93124621122727e-05	0.000403377137579068
2.80395376396108e-05	4.44235158981775e-06	1.38470917395159e-05
2.7121993488949e-05	6.32724798316918e-06	1.39991428238523e-05
3.46361416052989e-05	6.24004809560457e-06	1.73204760680945e-05
2.79348475237546e-05	6.6084704043299e-06	1.47232674322612e-05
5.41876577111959e-06	1.19905738384025e-06	2.66414417406673e-06
7.19866387696212e-06	3.20771525353078e-06	4.09020210307036e-06
1.27902736318484e-05	4.01556803942225e-06	6.99989804201473e-06
1.62540479551794e-05	4.4623095295564e-06	7.738343543891e-06
0.000173820937618351	1.96799278203491e-05	8.70056704268805e-05
0.000186341080601648	2.1218164358134e-05	9.22575964250682e-05
0.00126475523317499	6.83029069302644e-05	0.000633118091485868
0.00149671289743253	9.07308858884969e-05	0.000747700091761837
0.000178523503589396	2.04672881621011e-05	8.80923846647188e-05
8.99237415152025e-05	1.38846931675517e-05	4.64071941757954e-05
4.34140601953248e-05	8.4875919770025e-06	2.22496316940821e-05
0.00010735663369084	1.28908107827853e-05	5.35507504256631e-05
3.84569868334147e-05	9.54062070541433e-06	1.9163385468292e-05
0.00062162565220156	3.18296050940333e-05	0.000311245873381927
0.000634958354031797	3.63064518714592e-05	0.000318179471036454
0.000199146727456481	1.69316026795475e-05	9.95054365354248e-05
0.000206909637430822	1.69002152043796e-05	0.000104352342756152
0.00121337558845242	0.000116478871899376	0.000610359570483917
0.000904830779980702	4.44430520990943e-05	0.000453578695725854
0.000845275384788919	5.90280136791404e-05	0.000424215076293554
0.000219876687879073	1.86509302816778e-05	0.000111270198743687
0.000215181008134379	2.60439111912058e-05	0.000107019891254285
0.00158342090862536	6.77608012048268e-05	0.000791230245057509
0.000880988851028695	7.15513779848499e-05	0.000446614199728871
9.1926956818218e-05	1.25720391818167e-05	4.53325822860731e-05
0.00112047604685465	5.46004318123677e-05	0.000560880519792857
0.00111682601774157	5.10671766282515e-05	0.000560282146367421
3.05043144785496e-05	6.71105103267097e-06	1.56175404831352e-05
0.000841824604722007	3.82000616977114e-05	0.000421336547898093
3.1147749943159e-05	6.21718889983697e-06	1.57541075662415e-05
0.00166021627713117	6.31873686816983e-05	0.00082926002845483
1.11764906798076e-06	7.8531174184361e-07	6.79834968182226e-07
4.59328986644054e-07	4.52467123104328e-07	3.23584440740199e-07
0.000635557603101205	6.09420220838039e-05	0.000319427371578348
