Feature	Gain	Cover	Frequency
mcaja_ahorro	0.0757575408222794	0.00593141106874464	0.00221900903351419
mcaja_ahorro_tony	0.0636933837931131	0.0059646202778	0.00184678816337633
ctrx_quarter_normalizado	0.0470958903272656	0.0028820071437414	0.00117392735966557
ctrx_quarter_tony	0.0407481705478987	0.0117420087184463	0.00273439177678201
mdescubierto_preacordado_tony_delta6	0.0380864346525645	0.00213865315784827	0.00143161873129948
cpayroll_trx	0.0215565891969594	0.00972936832927025	0.0013743539820475
mv_msaldototal	0.0194398822716624	0.00148356474809607	0.000901919800718673
mv_msaldopesos	0.0193894934775826	0.00545304832331099	0.00144593491861248
ctrx_quarter	0.0165886598761827	0.000590991647954878	0.000801706489527709
mpayroll2_r_delta6	0.0134624259927784	0.00244626057274843	0.00120255973429156
mcuentas_saldo	0.0107568917086039	0.00212937712858104	0.00241943565589612
mpayroll_sobre_edad	0.0105617085759642	0.0076408473060975	0.00143161873129948
Visa_msaldopesos	0.0089574293425643	0.00518534879917593	0.00153183204249044
ccomisiones_mantenimiento_tony_ratioavg9	0.00845780989388586	0.00306101599085119	0.00319250977079784
mprestamos_personales_ratioavg9	0.00845184039179006	0.00622696668435981	0.00187542053800232
Visa_msaldototal_tony	0.00843169987749944	0.00327640577895574	0.00127414067085654
mprestamos_personales_tony_ratioavg9	0.00760702400444057	0.00100900722321937	0.000615596054458777
mvr_msaldototal	0.0075745912644214	0.000620967693578071	0.00117392735966557
cprestamos_personales_riesgo_delta6	0.00692123050929348	0.000494664418277731	0.000286323746259896
mv_mconsumospesos	0.00602732831196302	0.00217047933838854	0.000858971238779688
mdescubierto_preacordado_ratioavg9	0.00576363668888805	0.00173377458747943	0.00038653705745086
invers_x_prod	0.00574701324759874	0.000765307356073056	0.0016606777283074
mprestamos_personales_ratiomax9	0.00562529516386117	0.00170743574034257	0.00117392735966557
cprestamos_personales_ratioavg9	0.00543230320854402	0.000137916728717941	0.000171794247755938
mcuenta_corriente_r_delta6	0.00486584348754597	0.001110008165913	0.0013743539820475
mpayroll	0.00452641517498302	0.00284465503013284	0.000615596054458777
mv_status06_delta6	0.00444910788176583	0.00029993680372045	7.1580936564974e-05
cproductos_tony_ratioavg9	0.00440449245576186	0.0037795461033822	0.00188973672531531
mpayroll_r	0.00408461933391096	0.0019867784875714	0.00125982448354354
mtransferencias_recibidas_tony	0.00406968047968213	0.00352726966821603	0.00231922234470516
mtarjeta_visa_consumo_tony	0.00402201687693756	0.00166128895799338	0.0010880302357876
cproductos_ratioavg9	0.0038555112331475	0.00254458312758535	0.00125982448354354
mpayroll_tony	0.00364550176287526	0.00847418001208116	0.00125982448354354
cprestamos_personales_tony_delta6	0.00363465470970339	8.74340434912122e-05	0.000171794247755938
ccomisiones_mantenimiento_ratioavg9	0.00352738768571743	0.00132792951177652	0.00170362629024638
mcaja_ahorro_ratioavg9	0.0034005239281437	0.000814269264961043	0.00180383960143735
mcuentas_saldo_tony	0.00336478488554712	0.00128559324797749	0.00160341297905542
mv_fultimo_cierre	0.00318175736551697	0.000401405735814937	0.000959184549970652
ctarjeta_visa_tony_ratiomax9	0.00302199126020243	0.000331446744522732	0.000286323746259896
ccaja_ahorro_tony	0.00294021761938249	0.00449569325424971	0.00264849465290404
mcuentas_saldo_ratiomax9	0.00291166343049168	0.00160573508411618	0.00244806803052211
mtarjeta_visa_consumo	0.00282668097651683	0.00164340961845482	0.0010880302357876
invers_x_visa	0.00268050179470029	0.00153993022407708	0.00178952341412435
cproductos_tony_delta6	0.00258729189329187	0.000805587746218407	0.00115961117235258
cproductos_tony_ratiomax9	0.00256039266551498	0.000725125231087616	0.00105939786116162
mpagomiscuentas_tony	0.00229117275255991	0.0061969796643221	0.00158909679174242
mprestamos_personales_lag6	0.00223013333969072	0.00044811839429681	0.000544015117893803
ctrx_quarter_tony_tend9	0.00217088555409108	0.00103198701651379	0.00210447953501024
Master_mlimitecompra_tony_ratioavg9	0.00205736922427985	0.00113831963252441	0.000930552175344662
mprestamos_personales_tony	0.00199956868481936	0.00300244617126372	0.00117392735966557
mprestamos_personales	0.00197260782633921	0.00453269115916889	0.00148888348055146
mdescubierto_preacordado_delta6	0.00195148515132559	1.5998930374526e-05	1.43161873129948e-05
ccomisiones_mantenimiento_tony_delta6	0.00191519464010872	0.00169353027414503	0.00130277304548253
mcomisiones_mantenimiento	0.00189200950535581	0.00343971351859543	0.00136003779473451
cliente_edad	0.00187380598953549	0.00613061447842893	0.00443801806702839
mcuenta_corriente_tony_tend9	0.00178247818513745	0.00402888038631505	0.00230490615739216
cliente_edad_lag6	0.0017803652429443	0.00429939024356647	0.00410874575882951
