Feature	Gain	Cover	Frequency
Master_mlimitecompra_tony_ratioavg9	0.00385394475268832	0.000787597433858485	0.000979955456570156
invers_x_prod	0.00355058418781046	0.000388423594945851	0.00115812917594655
mpayroll_tony	0.0030017877272922	0.00861908467993985	0.00138084632516704
mprestamos_personales_r	0.00285031756229401	0.00147230866648212	0.00253897550111359
mtarjeta_visa_consumo	0.00282081304178137	0.00119404178463833	0.00133630289532294
ctrx_quarter_tony_tend9	0.00274017345580975	0.00114274584049078	0.00236080178173719
mcuentas_saldo_tend9	0.00271091369745637	0.00081532251313796	0.00173719376391982
ccaja_ahorro_tony	0.00265747079392661	0.00438921401691082	0.00258351893095768
Visa_mpagosdolares_r_delta6	0.00261518986139278	0.000364739588762248	0.000356347438752784
cproductos_tony_ratioavg9	0.00258617944952707	0.00284639611915363	0.00200445434298441
mpagomiscuentas_tony	0.00238453118470843	0.00623003049641941	0.00169265033407572
cproductos_tony_delta6	0.00238245135136886	0.00106128955029171	0.00106904231625835
mprestamos_personales_lag6	0.00228326092193526	0.000564232466321258	0.000712694877505568
mprestamos_personales_tony	0.00223748680103494	0.00398976478257744	0.00133630289532294
tcallcenter_tony	0.00223628617006896	0.000915788727135342	0.00066815144766147
mcaja_ahorro_dolares	0.00221655201133575	0.00356602181587135	0.0021380846325167
ccomisiones_mantenimiento_tony_delta6	0.00219568551959319	0.00132988739713891	0.00133630289532294
ctrx_quarter_tend9_lag6	0.00212430922270173	0.00113310263518358	0.00209354120267261
mcomisiones_mantenimiento	0.00209676591905468	0.00400957797333612	0.00151447661469933
mcuentas_saldo_ratiomax9	0.00207571470739886	0.00119452636416333	0.00195991091314031
cliente_edad_lag6	0.00199858608435178	0.00433486034685663	0.0044097995545657
mcuenta_corriente	0.00197543519470185	0.00192538251879153	0.00258351893095768
cproductos_tony_tend9	0.0019743800229565	0.00107051220459973	0.0021826280623608
cpayroll_trx_tony_ratioavg9	0.00194447506731474	0.0041847149089888	0.000935412026726058
thomebanking_tony_ratioavg9	0.00194113129687965	0.000822376201133626	0.00182628062360802
mcuenta_corriente_tony_tend9	0.00190481546532309	0.00330518124320701	0.00249443207126949
mprestamos_personales_tony_ratiomax9	0.00189210686665495	0.00127459003392569	0.00066815144766147
cprestamos_personales_tony_delta6	0.00183351154397518	6.01333359052913e-05	0.000133630289532294
mcuenta_corriente_tony	0.00181166052162891	0.000892837047215872	0.0022271714922049
mprestamos_personales	0.00179787368690243	0.00348426830234501	0.00138084632516704
tcallcenter_tony_tend9	0.0017947704470815	0.00333361027247213	0.00182628062360802
mcomisiones_mantenimiento_tony	0.00178850247721718	0.00425178842777579	0.002271714922049
mcomisiones_r_delta6	0.00178025371662368	0.000146938554599911	0.00066815144766147
inter_x_prod	0.00175099410830355	0.000910324838332056	0.00253897550111359
Master_fultimo_cierre	0.00174144728756392	0.000353323957444696	0.000712694877505568
mcuentas_saldo_r	0.00168423641633734	0.00143207874334917	0.00195991091314031
ctarjeta_visa_trx_tony_ratioavg9	0.00162688097683838	0.00114165517276108	0.00124721603563474
tcallcenter_tony_ratioavg9	0.00161317193772401	0.000918110488793413	0.000979955456570156
mcuenta_corriente_tend9	0.00157502922005398	0.00158025093846656	0.00204899777282851
ccaja_ahorro	0.00156535463762143	0.000804280502820539	0.000801781737193764
mactivos_margen_tony	0.00156056864941678	0.00157222408963803	0.00209354120267261
mcuentas_saldo_ratioavg9	0.00153924972498884	0.00163278088693003	0.00320712694877506
cliente_edad	0.00153449653293774	0.00498650593906941	0.00360801781737194
cliente_edad_tony	0.00152714244735903	0.00308905295428188	0.00391982182628062
mv_mpagospesos	0.00151541528036326	0.000500635769246296	0.000801781737193764
ctarjeta_visa_debitos_automaticos_ratioavg9	0.00145937779045768	0.000938857550153198	0.00124721603563474
Visa_msaldopesos_tony_ratioavg9	0.00144556293906589	0.00273572754164341	0.00178173719376392
